one_month_accumulative,three_month_accumulative,"""zhima_score_num""","""anti_risk_score""",d0,d1,d7,d14,d30
7.0,44.0,552,29.0,1,1,1,1,1
8.0,24.0,583,1.0,0,0,0,0,0
14.0,52.0,631,4.0,0,0,0,0,0
8.0,12.0,650,11.0,0,0,0,0,0
3.0,15.0,670,31.0,0,0,0,0,0
0.0,7.0,643,28.0,1,1,1,1,1
0.0,18.0,551,16.0,0,0,0,0,0
0.0,6.0,596,41.0,0,0,0,0,0
30.0,69.0,647,11.0,0,0,0,0,0
4.0,10.0,600,7.0,1,0,0,0,0
2.0,14.0,607,34.0,0,0,0,0,0
3.0,10.0,589,7.0,0,0,0,0,0
22.0,41.0,592,13.0,0,0,0,0,0
20.0,46.0,638,3.0,0,0,0,0,0
0.0,2.0,606,12.0,0,0,0,0,0
5.0,18.0,550,19.0,1,1,1,1,1
3.0,16.0,612,34.0,1,0,0,0,0
0.0,11.0,604,24.0,1,1,1,1,1
17.0,39.0,624,10.0,0,0,0,0,0
4.0,10.0,608,16.0,0,0,0,0,0
1.0,9.0,616,19.0,1,1,1,1,1
20.0,42.0,607,17.0,0,0,0,0,0
2.0,4.0,550,23.0,1,0,0,0,0
0.0,7.0,565,28.0,1,1,1,1,1
12.0,35.0,642,8.0,0,0,0,0,0
11.0,18.0,603,13.0,0,0,0,0,0
6.0,19.0,636,1.0,0,0,0,0,0
3.0,6.0,618,18.0,0,0,0,0,0
11.0,40.0,551,15.0,0,0,0,0,0
0.0,12.0,671,5.0,0,0,0,0,0
3.0,9.0,652,5.0,0,0,0,0,0
4.0,20.0,617,3.0,1,1,0,0,0
2.0,6.0,569,2.0,0,0,0,0,0
9.0,13.0,585,24.0,0,0,0,0,0
2.0,16.0,582,21.0,1,1,1,1,1
0.0,13.0,550,16.0,1,1,1,0,0
1.0,10.0,672,8.0,1,1,1,1,1
6.0,31.0,626,9.0,0,0,0,0,0
2.0,4.0,608,7.0,0,0,0,0,0
9.0,15.0,550,5.0,1,1,0,0,0
5.0,10.0,613,9.0,0,0,0,0,0
8.0,20.0,550,76.0,0,0,0,0,0
19.0,30.0,617,22.0,0,0,0,0,0
4.0,34.0,624,16.0,1,1,1,1,1
0.0,5.0,550,15.0,0,0,0,0,0
7.0,26.0,579,44.0,1,1,0,0,0
10.0,24.0,647,5.0,1,0,0,0,0
0.0,12.0,594,18.0,1,0,0,0,0
0.0,3.0,550,23.0,1,1,0,0,0
8.0,31.0,635,10.0,1,0,0,0,0
8.0,39.0,560,9.0,0,0,0,0,0
6.0,22.0,705,45.0,0,0,0,0,0
20.0,39.0,638,11.0,0,0,0,0,0
1.0,11.0,625,43.0,0,0,0,0,0
15.0,44.0,606,3.0,0,0,0,0,0
0.0,8.0,556,7.0,1,1,1,1,1
1.0,6.0,634,7.0,0,0,0,0,0
1.0,5.0,585,53.0,0,0,0,0,0
10.0,33.0,596,3.0,0,0,0,0,0
1.0,15.0,565,15.0,1,1,1,1,1
0.0,6.0,558,4.0,0,0,0,0,0
4.0,14.0,618,9.0,1,0,0,0,0
3.0,17.0,622,35.0,0,0,0,0,0
2.0,16.0,554,19.0,0,0,0,0,0
4.0,15.0,672,19.0,0,0,0,0,0
3.0,18.0,574,40.0,1,0,0,0,0
0.0,3.0,608,51.0,1,1,0,0,0
0.0,9.0,550,18.0,1,0,0,0,0
0.0,11.0,629,9.0,0,0,0,0,0
0.0,4.0,581,33.0,1,0,0,0,0
18.0,53.0,628,13.0,1,0,0,0,0
3.0,5.0,550,13.0,1,0,0,0,0
5.0,19.0,612,3.0,0,0,0,0,0
2.0,16.0,746,13.0,0,0,0,0,0
0.0,2.0,604,34.0,0,0,0,0,0
0.0,23.0,579,61.0,0,0,0,0,0
0.0,0.0,581,9.0,1,0,0,0,0
1.0,4.0,611,18.0,1,0,0,0,0
4.0,18.0,624,4.0,0,0,0,0,0
8.0,23.0,609,15.0,0,0,0,0,0
7.0,16.0,578,24.0,0,0,0,0,0
13.0,31.0,709,9.0,0,0,0,0,0
4.0,15.0,594,14.0,1,1,1,0,0
5.0,12.0,587,24.0,0,0,0,0,0
21.0,57.0,669,14.0,0,0,0,0,0
1.0,16.0,666,36.0,0,0,0,0,0
17.0,32.0,611,13.0,0,0,0,0,0
1.0,1.0,616,14.0,0,0,0,0,0
0.0,34.0,721,39.0,1,1,1,1,1
8.0,37.0,630,25.0,0,0,0,0,0
4.0,14.0,578,39.0,1,0,0,0,0
4.0,19.0,554,2.0,0,0,0,0,0
10.0,27.0,612,7.0,0,0,0,0,0
3.0,9.0,596,22.0,0,0,0,0,0
0.0,0.0,601,13.0,1,0,0,0,0
2.0,9.0,629,22.0,0,0,0,0,0
13.0,38.0,626,12.0,0,0,0,0,0
3.0,6.0,566,11.0,0,0,0,0,0
4.0,12.0,551,6.0,1,1,1,0,0
0.0,8.0,564,19.0,1,1,1,1,1
2.0,11.0,550,23.0,0,0,0,0,0
6.0,12.0,597,4.0,1,0,0,0,0
11.0,28.0,691,13.0,1,0,0,0,0
2.0,6.0,619,16.0,0,0,0,0,0
2.0,5.0,563,20.0,1,0,0,0,0
1.0,5.0,555,27.0,0,0,0,0,0
6.0,27.0,615,19.0,0,0,0,0,0
1.0,8.0,649,5.0,0,0,0,0,0
0.0,9.0,577,31.0,1,1,1,1,1
4.0,11.0,594,15.0,1,0,0,0,0
3.0,13.0,657,16.0,0,0,0,0,0
7.0,15.0,623,8.0,0,0,0,0,0
0.0,6.0,551,9.0,1,1,0,0,0
5.0,21.0,682,30.0,0,0,0,0,0
0.0,23.0,607,42.0,0,0,0,0,0
15.0,39.0,608,5.0,0,0,0,0,0
1.0,9.0,716,9.0,0,0,0,0,0
5.0,28.0,582,8.0,0,0,0,0,0
0.0,6.0,575,48.0,1,1,1,1,1
7.0,19.0,600,17.0,0,0,0,0,0
1.0,26.0,694,12.0,1,0,0,0,0
27.0,46.0,579,57.0,1,0,0,0,0
2.0,3.0,606,11.0,0,0,0,0,0
1.0,12.0,607,16.0,0,0,0,0,0
0.0,8.0,596,9.0,1,1,1,1,1
8.0,44.0,635,5.0,0,0,0,0,0
12.0,33.0,568,22.0,1,0,0,0,0
0.0,17.0,727,2.0,0,0,0,0,0
0.0,7.0,608,6.0,0,0,0,0,0
0.0,16.0,583,23.0,1,1,1,1,1
7.0,17.0,603,10.0,1,1,1,1,1
1.0,3.0,551,20.0,1,1,0,0,0
18.0,56.0,578,16.0,0,0,0,0,0
1.0,10.0,577,24.0,1,0,0,0,0
11.0,35.0,570,29.0,0,0,0,0,0
0.0,1.0,638,9.0,0,0,0,0,0
3.0,8.0,609,10.0,0,0,0,0,0
0.0,7.0,609,16.0,1,1,1,1,1
1.0,11.0,589,13.0,1,1,1,0,0
0.0,11.0,639,12.0,1,1,1,1,1
5.0,21.0,587,5.0,0,0,0,0,0
13.0,20.0,596,29.0,0,0,0,0,0
7.0,19.0,567,42.0,1,1,1,1,1
7.0,25.0,586,17.0,1,0,0,0,0
2.0,23.0,651,51.0,0,0,0,0,0
7.0,23.0,617,15.0,0,0,0,0,0
14.0,20.0,554,31.0,0,0,0,0,0
13.0,39.0,600,13.0,1,1,1,1,1
6.0,15.0,564,15.0,0,0,0,0,0
1.0,12.0,558,18.0,1,0,0,0,0
0.0,22.0,634,6.0,1,1,1,1,1
7.0,19.0,595,34.0,0,0,0,0,0
0.0,10.0,553,11.0,0,0,0,0,0
0.0,11.0,613,4.0,1,0,0,0,0
1.0,11.0,644,21.0,1,0,0,0,0
0.0,10.0,585,18.0,0,0,0,0,0
3.0,15.0,620,17.0,1,0,0,0,0
2.0,5.0,552,38.0,1,1,1,1,1
0.0,4.0,633,8.0,1,1,0,0,0
8.0,31.0,753,5.0,0,0,0,0,0
1.0,13.0,569,23.0,1,1,1,0,0
2.0,7.0,617,10.0,1,1,1,1,1
4.0,13.0,653,3.0,0,0,0,0,0
0.0,6.0,592,54.0,1,1,1,1,1
2.0,11.0,550,2.0,1,0,0,0,0
11.0,36.0,572,22.0,0,0,0,0,0
10.0,23.0,556,21.0,0,0,0,0,0
3.0,20.0,618,12.0,1,1,1,0,0
1.0,26.0,624,7.0,1,0,0,0,0
10.0,20.0,601,24.0,1,1,1,1,1
0.0,2.0,677,10.0,0,0,0,0,0
8.0,27.0,617,6.0,0,0,0,0,0
1.0,9.0,601,16.0,1,1,1,1,1
0.0,4.0,580,43.0,1,1,1,1,0
5.0,37.0,642,8.0,1,0,0,0,0
0.0,3.0,577,18.0,0,0,0,0,0
7.0,36.0,565,24.0,1,1,1,1,1
0.0,2.0,652,6.0,0,0,0,0,0
0.0,2.0,622,33.0,0,0,0,0,0
8.0,16.0,636,8.0,1,0,0,0,0
8.0,35.0,626,9.0,0,0,0,0,0
4.0,7.0,554,10.0,1,0,0,0,0
1.0,2.0,550,9.0,0,0,0,0,0
0.0,8.0,566,24.0,1,0,0,0,0
4.0,16.0,592,14.0,0,0,0,0,0
5.0,23.0,616,8.0,0,0,0,0,0
2.0,6.0,611,2.0,0,0,0,0,0
10.0,20.0,653,4.0,1,0,0,0,0
14.0,44.0,630,9.0,0,0,0,0,0
7.0,17.0,643,20.0,0,0,0,0,0
1.0,10.0,595,9.0,1,0,0,0,0
4.0,22.0,752,3.0,0,0,0,0,0
3.0,11.0,602,8.0,1,0,0,0,0
6.0,32.0,607,12.0,0,0,0,0,0
0.0,13.0,622,28.0,1,1,1,1,0
0.0,11.0,591,7.0,0,0,0,0,0
6.0,23.0,560,50.0,1,0,0,0,0
1.0,11.0,606,46.0,0,0,0,0,0
13.0,43.0,690,6.0,0,0,0,0,0
0.0,0.0,568,8.0,0,0,0,0,0
0.0,2.0,638,19.0,0,0,0,0,0
20.0,44.0,580,18.0,1,0,0,0,0
0.0,5.0,644,14.0,1,0,0,0,0
2.0,12.0,603,53.0,0,0,0,0,0
1.0,5.0,550,25.0,0,0,0,0,0
1.0,7.0,566,14.0,0,0,0,0,0
2.0,29.0,598,15.0,1,0,0,0,0
0.0,2.0,637,12.0,0,0,0,0,0
0.0,3.0,609,9.0,0,0,0,0,0
2.0,10.0,570,4.0,0,0,0,0,0
2.0,3.0,615,8.0,0,0,0,0,0
0.0,12.0,524,45.0,1,1,1,1,1
0.0,12.0,589,18.0,1,1,1,0,0
0.0,20.0,554,55.0,1,1,1,1,1
8.0,18.0,623,5.0,0,0,0,0,0
1.0,1.0,536,3.0,1,0,0,0,0
16.0,37.0,608,16.0,0,0,0,0,0
1.0,5.0,582,16.0,0,0,0,0,0
1.0,7.0,620,25.0,1,1,1,1,1
3.0,5.0,567,24.0,0,0,0,0,0
0.0,7.0,556,40.0,1,1,1,1,1
0.0,17.0,578,22.0,0,0,0,0,0
0.0,13.0,575,31.0,1,1,1,1,0
1.0,7.0,658,8.0,0,0,0,0,0
3.0,10.0,570,27.0,1,1,0,0,0
11.0,26.0,619,4.0,0,0,0,0,0
4.0,22.0,591,18.0,1,1,0,0,0
0.0,2.0,597,8.0,0,0,0,0,0
5.0,11.0,555,22.0,0,0,0,0,0
1.0,6.0,602,10.0,0,0,0,0,0
3.0,16.0,656,16.0,0,0,0,0,0
3.0,11.0,626,21.0,1,1,0,0,0
0.0,19.0,674,4.0,1,1,1,1,1
0.0,11.0,604,16.0,0,0,0,0,0
0.0,10.0,614,21.0,1,1,1,1,1
0.0,4.0,587,33.0,0,0,0,0,0
2.0,2.0,599,23.0,0,0,0,0,0
0.0,1.0,589,10.0,0,0,0,0,0
13.0,29.0,622,38.0,0,0,0,0,0
1.0,10.0,612,26.0,0,0,0,0,0
1.0,13.0,589,24.0,1,1,1,1,1
2.0,16.0,597,27.0,1,1,0,0,0
2.0,21.0,554,20.0,0,0,0,0,0
0.0,8.0,632,64.0,1,1,1,1,1
0.0,1.0,701,4.0,0,0,0,0,0
2.0,22.0,566,26.0,1,1,1,1,1
0.0,7.0,550,39.0,1,1,1,1,0
0.0,3.0,558,14.0,0,0,0,0,0
1.0,7.0,595,29.0,0,0,0,0,0
0.0,3.0,593,18.0,1,0,0,0,0
5.0,15.0,609,24.0,1,1,1,1,1
18.0,44.0,594,26.0,1,1,1,0,0
0.0,6.0,553,34.0,0,0,0,0,0
18.0,37.0,624,10.0,0,0,0,0,0
0.0,4.0,555,31.0,0,0,0,0,0
,,577,12.0,1,1,1,1,1
0.0,10.0,565,31.0,1,1,1,1,1
15.0,26.0,624,13.0,0,0,0,0,0
4.0,10.0,606,20.0,0,0,0,0,0
0.0,11.0,571,25.0,1,0,0,0,0
0.0,6.0,600,49.0,0,0,0,0,0
6.0,8.0,583,18.0,1,0,0,0,0
9.0,20.0,561,24.0,1,1,1,1,1
0.0,4.0,559,8.0,1,1,1,1,1
1.0,40.0,636,13.0,1,1,1,1,1
17.0,27.0,606,11.0,0,0,0,0,0
5.0,12.0,593,22.0,0,0,0,0,0
24.0,38.0,621,36.0,1,0,0,0,0
3.0,25.0,649,14.0,0,0,0,0,0
1.0,8.0,563,18.0,0,0,0,0,0
2.0,17.0,579,20.0,0,0,0,0,0
1.0,8.0,597,19.0,1,1,1,0,0
9.0,32.0,585,30.0,1,0,0,0,0
2.0,15.0,641,6.0,1,1,0,0,0
1.0,11.0,624,2.0,0,0,0,0,0
2.0,14.0,575,25.0,1,1,1,1,1
5.0,25.0,647,26.0,1,1,0,0,0
19.0,70.0,610,4.0,0,0,0,0,0
0.0,11.0,624,32.0,1,1,1,0,0
5.0,17.0,606,13.0,1,0,0,0,0
0.0,8.0,586,10.0,0,0,0,0,0
17.0,23.0,587,7.0,0,0,0,0,0
4.0,18.0,550,17.0,0,0,0,0,0
0.0,7.0,619,23.0,0,0,0,0,0
1.0,8.0,600,8.0,0,0,0,0,0
1.0,10.0,619,20.0,1,1,1,1,1
1.0,4.0,604,12.0,1,1,1,1,1
2.0,7.0,632,8.0,0,0,0,0,0
2.0,5.0,627,5.0,0,0,0,0,0
7.0,10.0,645,8.0,0,0,0,0,0
3.0,9.0,600,11.0,1,0,0,0,0
0.0,0.0,578,57.0,0,0,0,0,0
1.0,5.0,588,6.0,1,0,0,0,0
5.0,8.0,678,3.0,0,0,0,0,0
0.0,1.0,602,42.0,0,0,0,0,0
0.0,1.0,602,13.0,1,0,0,0,0
0.0,11.0,569,28.0,1,1,1,1,1
13.0,46.0,572,9.0,1,1,0,0,0
0.0,6.0,578,28.0,1,1,1,1,1
7.0,13.0,626,7.0,0,0,0,0,0
1.0,8.0,567,52.0,0,0,0,0,0
4.0,26.0,582,28.0,0,0,0,0,0
4.0,7.0,643,6.0,1,1,0,0,0
0.0,25.0,587,12.0,1,1,1,0,0
2.0,5.0,624,13.0,1,1,0,0,0
1.0,18.0,637,3.0,0,0,0,0,0
3.0,5.0,585,28.0,1,1,1,1,1
0.0,14.0,550,13.0,1,1,1,1,1
10.0,35.0,597,5.0,0,0,0,0,0
2.0,9.0,552,9.0,0,0,0,0,0
7.0,20.0,595,15.0,0,0,0,0,0
2.0,7.0,600,21.0,1,0,0,0,0
0.0,5.0,630,16.0,1,1,1,1,1
7.0,30.0,555,27.0,1,1,1,0,0
8.0,13.0,617,12.0,0,0,0,0,0
1.0,2.0,531,2.0,0,0,0,0,0
0.0,2.0,550,32.0,1,1,1,1,0
4.0,28.0,591,11.0,0,0,0,0,0
5.0,31.0,590,9.0,0,0,0,0,0
2.0,10.0,653,6.0,0,0,0,0,0
1.0,11.0,601,16.0,1,1,1,1,1
5.0,14.0,564,32.0,0,0,0,0,0
2.0,12.0,614,26.0,0,0,0,0,0
1.0,4.0,591,3.0,1,1,1,1,0
0.0,2.0,558,15.0,0,0,0,0,0
0.0,11.0,550,20.0,1,1,1,1,1
0.0,5.0,578,24.0,1,1,1,0,0
1.0,16.0,550,43.0,1,1,1,1,1
12.0,38.0,638,5.0,0,0,0,0,0
0.0,23.0,571,27.0,1,0,0,0,0
18.0,39.0,624,22.0,0,0,0,0,0
0.0,4.0,601,2.0,0,0,0,0,0
0.0,2.0,586,45.0,1,1,1,1,0
1.0,5.0,612,7.0,0,0,0,0,0
0.0,9.0,559,46.0,1,0,0,0,0
19.0,31.0,604,9.0,1,0,0,0,0
4.0,25.0,583,11.0,1,1,1,1,1
0.0,7.0,529,10.0,1,1,1,0,0
0.0,1.0,579,15.0,0,0,0,0,0
15.0,43.0,706,5.0,0,0,0,0,0
7.0,14.0,556,17.0,0,0,0,0,0
0.0,5.0,572,10.0,0,0,0,0,0
3.0,7.0,596,22.0,0,0,0,0,0
1.0,6.0,624,15.0,1,1,1,1,1
1.0,9.0,603,64.0,1,1,1,0,0
0.0,7.0,645,11.0,0,0,0,0,0
1.0,7.0,568,35.0,0,0,0,0,0
0.0,2.0,643,9.0,1,1,1,0,0
2.0,23.0,564,26.0,1,0,0,0,0
18.0,26.0,609,5.0,1,0,0,0,0
1.0,14.0,606,28.0,1,0,0,0,0
0.0,6.0,573,3.0,1,1,0,0,0
,,571,28.0,1,1,0,0,0
4.0,14.0,595,6.0,1,1,1,1,1
1.0,4.0,581,9.0,0,0,0,0,0
3.0,12.0,553,12.0,0,0,0,0,0
10.0,24.0,612,8.0,0,0,0,0,0
3.0,5.0,603,5.0,0,0,0,0,0
0.0,8.0,579,27.0,0,0,0,0,0
4.0,8.0,640,7.0,0,0,0,0,0
0.0,6.0,596,9.0,1,1,1,1,1
0.0,14.0,604,25.0,1,1,0,0,0
0.0,18.0,593,6.0,0,0,0,0,0
11.0,34.0,586,10.0,0,0,0,0,0
13.0,31.0,633,11.0,0,0,0,0,0
0.0,18.0,553,45.0,1,1,1,1,0
9.0,22.0,556,33.0,0,0,0,0,0
2.0,12.0,646,13.0,1,0,0,0,0
0.0,3.0,669,7.0,0,0,0,0,0
0.0,6.0,644,17.0,0,0,0,0,0
0.0,2.0,577,27.0,1,1,1,1,0
6.0,30.0,571,31.0,0,0,0,0,0
1.0,10.0,517,11.0,1,1,1,1,1
8.0,32.0,575,13.0,1,0,0,0,0
11.0,14.0,613,7.0,0,0,0,0,0
3.0,20.0,591,60.0,0,0,0,0,0
18.0,48.0,621,12.0,0,0,0,0,0
1.0,6.0,590,9.0,1,0,0,0,0
6.0,18.0,651,29.0,0,0,0,0,0
0.0,6.0,550,57.0,1,1,1,1,1
10.0,39.0,717,5.0,0,0,0,0,0
0.0,3.0,550,17.0,1,1,1,1,1
1.0,6.0,608,5.0,0,0,0,0,0
0.0,6.0,587,39.0,1,1,1,1,1
2.0,20.0,623,20.0,1,1,1,1,1
19.0,50.0,619,16.0,0,0,0,0,0
4.0,12.0,661,21.0,0,0,0,0,0
4.0,12.0,581,20.0,0,0,0,0,0
2.0,8.0,611,57.0,0,0,0,0,0
2.0,10.0,550,60.0,0,0,0,0,0
5.0,31.0,550,44.0,1,1,0,0,0
7.0,11.0,613,1.0,0,0,0,0,0
15.0,24.0,615,16.0,0,0,0,0,0
1.0,16.0,604,20.0,0,0,0,0,0
0.0,3.0,583,43.0,0,0,0,0,0
0.0,9.0,592,54.0,1,1,1,1,1
4.0,10.0,554,31.0,1,1,1,0,0
10.0,17.0,585,7.0,1,0,0,0,0
17.0,45.0,625,19.0,0,0,0,0,0
4.0,26.0,582,27.0,0,0,0,0,0
0.0,9.0,550,49.0,1,1,1,1,1
1.0,17.0,576,9.0,0,0,0,0,0
15.0,30.0,554,9.0,0,0,0,0,0
0.0,25.0,606,2.0,1,1,0,0,0
0.0,16.0,581,16.0,0,0,0,0,0
0.0,7.0,639,24.0,0,0,0,0,0
2.0,5.0,735,3.0,0,0,0,0,0
0.0,9.0,586,30.0,1,1,1,1,1
1.0,4.0,610,3.0,0,0,0,0,0
0.0,8.0,614,28.0,1,1,1,1,1
4.0,9.0,622,19.0,1,0,0,0,0
15.0,29.0,644,3.0,0,0,0,0,0
7.0,20.0,579,20.0,0,0,0,0,0
13.0,26.0,671,3.0,1,0,0,0,0
9.0,25.0,597,6.0,0,0,0,0,0
0.0,3.0,608,11.0,1,1,1,1,1
5.0,19.0,551,3.0,0,0,0,0,0
3.0,8.0,568,17.0,1,1,0,0,0
9.0,18.0,612,1.0,0,0,0,0,0
4.0,6.0,607,1.0,0,0,0,0,0
3.0,19.0,600,14.0,0,0,0,0,0
2.0,12.0,577,33.0,1,1,0,0,0
4.0,33.0,637,1.0,0,0,0,0,0
1.0,9.0,584,16.0,0,0,0,0,0
1.0,10.0,608,9.0,1,1,1,1,1
1.0,3.0,577,24.0,1,1,1,1,1
0.0,4.0,631,8.0,0,0,0,0,0
0.0,5.0,555,16.0,0,0,0,0,0
2.0,8.0,572,1.0,0,0,0,0,0
1.0,10.0,571,10.0,1,1,1,1,1
2.0,11.0,550,13.0,1,0,0,0,0
14.0,39.0,708,5.0,0,0,0,0,0
0.0,5.0,559,52.0,1,1,1,1,1
12.0,23.0,653,4.0,0,0,0,0,0
12.0,26.0,596,18.0,0,0,0,0,0
2.0,4.0,616,12.0,0,0,0,0,0
0.0,9.0,594,71.0,0,0,0,0,0
0.0,12.0,550,57.0,1,1,1,1,1
3.0,11.0,554,22.0,1,1,1,1,1
6.0,18.0,600,22.0,1,1,1,1,1
8.0,25.0,653,8.0,0,0,0,0,0
0.0,1.0,622,14.0,0,0,0,0,0
1.0,4.0,577,4.0,0,0,0,0,0
13.0,42.0,619,13.0,0,0,0,0,0
1.0,4.0,567,2.0,0,0,0,0,0
5.0,12.0,617,12.0,0,0,0,0,0
0.0,2.0,614,51.0,0,0,0,0,0
1.0,5.0,623,14.0,0,0,0,0,0
6.0,12.0,587,4.0,0,0,0,0,0
4.0,37.0,596,6.0,1,1,1,1,1
0.0,8.0,613,11.0,1,1,1,1,1
0.0,2.0,616,25.0,0,0,0,0,0
0.0,8.0,668,36.0,1,0,0,0,0
0.0,3.0,550,85.0,1,0,0,0,0
1.0,6.0,554,11.0,0,0,0,0,0
1.0,17.0,551,13.0,1,1,1,1,1
0.0,1.0,610,30.0,1,1,1,1,0
0.0,13.0,579,9.0,0,0,0,0,0
3.0,9.0,686,15.0,1,0,0,0,0
6.0,27.0,652,4.0,0,0,0,0,0
2.0,11.0,554,7.0,1,1,0,0,0
0.0,3.0,550,56.0,1,1,0,0,0
3.0,25.0,613,5.0,0,0,0,0,0
0.0,6.0,610,38.0,1,1,1,1,1
3.0,8.0,570,49.0,1,1,1,1,1
5.0,20.0,512,32.0,0,0,0,0,0
13.0,30.0,616,9.0,1,0,0,0,0
3.0,12.0,593,45.0,0,0,0,0,0
4.0,18.0,634,8.0,1,0,0,0,0
4.0,10.0,708,7.0,1,0,0,0,0
12.0,21.0,559,13.0,0,0,0,0,0
5.0,12.0,577,15.0,0,0,0,0,0
0.0,10.0,575,46.0,0,0,0,0,0
1.0,17.0,654,6.0,0,0,0,0,0
0.0,4.0,590,11.0,0,0,0,0,0
0.0,5.0,551,38.0,0,0,0,0,0
0.0,4.0,586,4.0,0,0,0,0,0
0.0,12.0,550,20.0,1,1,1,1,1
4.0,7.0,550,8.0,0,0,0,0,0
2.0,6.0,632,10.0,0,0,0,0,0
1.0,10.0,586,41.0,1,1,1,1,1
7.0,27.0,558,18.0,1,1,1,1,1
10.0,32.0,603,11.0,0,0,0,0,0
10.0,12.0,582,38.0,0,0,0,0,0
0.0,5.0,565,23.0,0,0,0,0,0
21.0,39.0,563,23.0,0,0,0,0,0
1.0,22.0,592,12.0,1,0,0,0,0
0.0,4.0,550,16.0,1,1,0,0,0
1.0,4.0,661,60.0,0,0,0,0,0
4.0,14.0,628,27.0,1,0,0,0,0
1.0,11.0,706,8.0,0,0,0,0,0
17.0,24.0,646,14.0,1,0,0,0,0
0.0,3.0,566,21.0,1,1,0,0,0
9.0,38.0,697,6.0,0,0,0,0,0
9.0,21.0,578,15.0,0,0,0,0,0
0.0,5.0,593,31.0,1,1,1,0,0
5.0,21.0,605,2.0,1,0,0,0,0
2.0,9.0,616,2.0,1,1,0,0,0
8.0,33.0,606,4.0,1,1,1,1,1
1.0,6.0,550,23.0,1,0,0,0,0
2.0,12.0,655,2.0,0,0,0,0,0
10.0,19.0,556,18.0,0,0,0,0,0
2.0,7.0,566,40.0,0,0,0,0,0
1.0,3.0,577,8.0,1,1,1,1,1
1.0,9.0,569,18.0,1,1,0,0,0
5.0,23.0,615,22.0,0,0,0,0,0
2.0,8.0,557,11.0,1,1,1,1,1
12.0,28.0,649,9.0,1,0,0,0,0
2.0,11.0,574,12.0,1,1,1,1,1
0.0,2.0,565,26.0,1,1,1,1,0
0.0,10.0,566,11.0,1,1,1,0,0
3.0,7.0,556,9.0,1,1,1,1,1
6.0,16.0,557,27.0,0,0,0,0,0
4.0,17.0,688,5.0,0,0,0,0,0
11.0,13.0,603,13.0,0,0,0,0,0
0.0,7.0,609,5.0,1,1,1,1,0
8.0,44.0,579,67.0,0,0,0,0,0
30.0,62.0,648,18.0,1,0,0,0,0
6.0,12.0,550,20.0,0,0,0,0,0
0.0,4.0,651,8.0,0,0,0,0,0
9.0,15.0,630,8.0,1,0,0,0,0
2.0,5.0,636,26.0,0,0,0,0,0
5.0,16.0,614,5.0,0,0,0,0,0
1.0,19.0,675,43.0,0,0,0,0,0
12.0,21.0,609,18.0,1,1,0,0,0
29.0,46.0,707,15.0,0,0,0,0,0
2.0,11.0,612,34.0,0,0,0,0,0
19.0,39.0,626,12.0,0,0,0,0,0
13.0,19.0,668,7.0,0,0,0,0,0
0.0,16.0,594,17.0,1,1,1,1,1
8.0,15.0,557,25.0,1,1,1,1,1
0.0,7.0,618,11.0,0,0,0,0,0
0.0,9.0,623,12.0,1,0,0,0,0
0.0,1.0,605,14.0,1,0,0,0,0
0.0,8.0,586,3.0,1,0,0,0,0
24.0,38.0,622,50.0,0,0,0,0,0
0.0,1.0,583,7.0,0,0,0,0,0
9.0,19.0,630,36.0,0,0,0,0,0
8.0,29.0,633,7.0,0,0,0,0,0
1.0,15.0,592,8.0,1,1,1,0,0
19.0,53.0,675,10.0,0,0,0,0,0
0.0,2.0,575,6.0,1,1,1,1,1
0.0,9.0,550,20.0,1,1,1,1,1
1.0,12.0,550,16.0,1,0,0,0,0
0.0,4.0,614,17.0,1,0,0,0,0
0.0,6.0,576,19.0,1,1,1,1,1
0.0,1.0,550,28.0,1,1,1,1,1
2.0,6.0,654,29.0,0,0,0,0,0
3.0,9.0,606,21.0,0,0,0,0,0
8.0,13.0,679,28.0,0,0,0,0,0
5.0,11.0,568,17.0,0,0,0,0,0
2.0,20.0,578,30.0,1,0,0,0,0
0.0,7.0,550,21.0,0,0,0,0,0
5.0,17.0,578,58.0,0,0,0,0,0
0.0,3.0,550,28.0,1,1,1,1,1
1.0,6.0,624,19.0,1,1,0,0,0
20.0,33.0,571,24.0,0,0,0,0,0
0.0,2.0,629,31.0,1,1,0,0,0
1.0,16.0,593,5.0,1,1,1,1,1
1.0,14.0,586,9.0,1,1,1,1,1
1.0,10.0,553,17.0,0,0,0,0,0
0.0,5.0,634,5.0,0,0,0,0,0
13.0,39.0,694,11.0,0,0,0,0,0
0.0,6.0,587,9.0,1,0,0,0,0
13.0,25.0,550,29.0,1,0,0,0,0
1.0,6.0,586,18.0,0,0,0,0,0
10.0,26.0,636,11.0,0,0,0,0,0
3.0,22.0,584,6.0,0,0,0,0,0
1.0,11.0,551,20.0,0,0,0,0,0
4.0,16.0,629,5.0,0,0,0,0,0
12.0,32.0,610,14.0,0,0,0,0,0
1.0,18.0,579,9.0,1,1,1,1,1
0.0,1.0,550,28.0,0,0,0,0,0
0.0,16.0,575,28.0,1,1,1,1,1
3.0,13.0,625,8.0,0,0,0,0,0
9.0,25.0,592,11.0,0,0,0,0,0
10.0,33.0,668,4.0,1,0,0,0,0
2.0,13.0,606,21.0,1,0,0,0,0
32.0,52.0,619,18.0,0,0,0,0,0
7.0,17.0,578,42.0,1,1,0,0,0
5.0,8.0,554,31.0,1,0,0,0,0
